Regulation ID,Regulation Name,Regulation Status,Oversight Group,Risk Rating,Sub-Requirement ID,Sub-Requirement Name,Control ID,Control Name,Impacted Location
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,,,CTRL-00002287,Control  - QWKMAWSUZMKPPI,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,,,CTRL-00002286,Control  - BOINZHAEXSXFFI,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,,,CTRL-00002153,Control  - APABSTADRJKRLN,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,,,CTRL-00002152,Control  - OVNINHLUSIIKTJ,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,,,CTRL-00000103,Control  - FBTDFEFNEXUXPQ,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,,,CTRL-00000045,Control  - TGRQYUTXQAKOWE,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011963,Sub-Requirement JJROL,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011962,Sub-Requirement JJROK,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011961,Sub-Requirement JJROJ,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012086,Sub-Requirement JK0QO,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012085,Sub-Requirement JK0QN,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012084,Sub-Requirement JK0QM,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012010,Sub-Requirement JK0J0,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012009,Sub-Requirement JK00R,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011960,Sub-Requirement JJRO0,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011959,Sub-Requirement JJRNR,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011958,Sub-Requirement JJRNQ,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012083,Sub-Requirement JK0QL,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012082,Sub-Requirement JK0QK,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012081,Sub-Requirement JK0QJ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012008,Sub-Requirement JK00Q,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012007,Sub-Requirement JK00P,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012006,Sub-Requirement JK00O,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011957,Sub-Requirement JJRNP,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011956,Sub-Requirement JJRNO,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011955,Sub-Requirement JJRNN,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012080,Sub-Requirement JK0Q0,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012079,Sub-Requirement JK0PR,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012078,Sub-Requirement JK0PQ,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012005,Sub-Requirement JK00N,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012004,Sub-Requirement JK00M,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012003,Sub-Requirement JK00L,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011954,Sub-Requirement JJRNM,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011953,Sub-Requirement JJRNL,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011952,Sub-Requirement JJRNK,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012103,Sub-Requirement JKJ0L,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012102,Sub-Requirement JKJ0K,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012101,Sub-Requirement JKJ0J,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012077,Sub-Requirement JK0PP,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012076,Sub-Requirement JK0PO,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012075,Sub-Requirement JK0PN,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012002,Sub-Requirement JK00K,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012001,Sub-Requirement JK00J,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012000,Sub-Requirement JK000,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011951,Sub-Requirement JJRNJ,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011950,Sub-Requirement JJRN0,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011949,Sub-Requirement JJRMR,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012096,Sub-Requirement JK0RO,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012095,Sub-Requirement JK0RN,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012074,Sub-Requirement JK0PM,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012073,Sub-Requirement JK0PL,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012072,Sub-Requirement JK0PK,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011999,Sub-Requirement JJRRR,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011998,Sub-Requirement JJRRQ,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011997,Sub-Requirement JJRRP,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011948,Sub-Requirement JJRMQ,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011947,Sub-Requirement JJRMP,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011946,Sub-Requirement JJRMO,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012112,Sub-Requirement JKJJK,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012111,Sub-Requirement JKJJJ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012110,Sub-Requirement JKJJ0,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012071,Sub-Requirement JK0PJ,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012070,Sub-Requirement JK0P0,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012069,Sub-Requirement JK0OR,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011996,Sub-Requirement JJRRO,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011994,Sub-Requirement JJRRM,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011993,Sub-Requirement JJRRL,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011945,Sub-Requirement JJRMN,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011944,Sub-Requirement JJRMM,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011943,Sub-Requirement JJRML,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012100,Sub-Requirement JKJ00,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012099,Sub-Requirement JK0RR,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012068,Sub-Requirement JK0OQ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012067,Sub-Requirement JK0OP,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012066,Sub-Requirement JK0OO,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011992,Sub-Requirement JJRRK,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011991,Sub-Requirement JJRRJ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011990,Sub-Requirement JJRR0,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011942,Sub-Requirement JJRMK,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011940,Sub-Requirement JJRM0,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011939,Sub-Requirement JJRLR,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,,,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,,,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00015302,Sub-Requirement JNL0K,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012137,Sub-Requirement JKJLP,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012065,Sub-Requirement JK0ON,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012064,Sub-Requirement JK0OM,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012063,Sub-Requirement JK0OL,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011989,Sub-Requirement JJRQR,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011988,Sub-Requirement JJRQQ,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011987,Sub-Requirement JJRQP,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011938,Sub-Requirement JJRLQ,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011937,Sub-Requirement JJRLP,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011936,Sub-Requirement JJRLO,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012109,Sub-Requirement JKJ0R,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012108,Sub-Requirement JKJ0Q,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012107,Sub-Requirement JKJ0P,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012062,Sub-Requirement JK0OK,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012061,Sub-Requirement JK0OJ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012060,Sub-Requirement JK0O0,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011986,Sub-Requirement JJRQO,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011985,Sub-Requirement JJRQN,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011984,Sub-Requirement JJRQM,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011935,Sub-Requirement JJRLN,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012098,Sub-Requirement JK0RQ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012097,Sub-Requirement JK0RP,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012031,Sub-Requirement JK0LJ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012030,Sub-Requirement JK0L0,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012028,Sub-Requirement JK0KQ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011983,Sub-Requirement JJRQL,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011982,Sub-Requirement JJRQK,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011981,Sub-Requirement JJRQJ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012136,Sub-Requirement JKJLO,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012135,Sub-Requirement JKJLN,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012134,Sub-Requirement JKJLM,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012027,Sub-Requirement JK0KP,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012024,Sub-Requirement JK0KM,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012023,Sub-Requirement JK0KL,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011978,Sub-Requirement JJRPQ,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011977,Sub-Requirement JJRPP,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011976,Sub-Requirement JJRPO,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012106,Sub-Requirement JKJ0O,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012105,Sub-Requirement JKJ0N,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012104,Sub-Requirement JKJ0M,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012022,Sub-Requirement JK0KK,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012021,Sub-Requirement JK0KJ,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012020,Sub-Requirement JK0K0,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011975,Sub-Requirement JJRPN,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011974,Sub-Requirement JJRPM,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011973,Sub-Requirement JJRPL,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012094,Sub-Requirement JK0RM,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012093,Sub-Requirement JK0RL,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012019,Sub-Requirement JK0JR,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012018,Sub-Requirement JK0JQ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012017,Sub-Requirement JK0JP,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011972,Sub-Requirement JJRPK,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011971,Sub-Requirement JJRPJ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011970,Sub-Requirement JJRP0,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012092,Sub-Requirement JK0RK,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012016,Sub-Requirement JK0JO,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012015,Sub-Requirement JK0JN,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012014,Sub-Requirement JK0JM,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011969,Sub-Requirement JJROR,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011968,Sub-Requirement JJROQ,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011967,Sub-Requirement JJROP,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012091,Sub-Requirement JK0RJ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012090,Sub-Requirement JK0R0,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012013,Sub-Requirement JK0JL,,,"Canada,Europe,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012012,Sub-Requirement JK0JK,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012011,Sub-Requirement JK0JJ,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011966,Sub-Requirement JJROO,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011965,Sub-Requirement JJRON,,,"Canada,US"
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00011964,Sub-Requirement JJROM,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012089,Sub-Requirement JK0QR,,,Canada
REG-00011125,Regulation 000AAABE,Expired,Risk Group,High ,RQMT-00012088,Sub-Requirement JK0QQ,,,"Canada,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,RQMT-00011720,Sub-Requirement JJPK0,,,"Canada,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,,,CTRL-00002353,Control  - KGMJVEPCNQLDWO,"Canada,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,,,CTRL-00002287,Control  - QWKMAWSUZMKPPI,Canada
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,,,CTRL-00002286,Control  - BOINZHAEXSXFFI,"Canada,Europe,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,,,CTRL-00002153,Control  - APABSTADRJKRLN,"Canada,Europe,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,,,CTRL-00002152,Control  - OVNINHLUSIIKTJ,"Canada,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,,,CTRL-00000103,Control  - FBTDFEFNEXUXPQ,"Canada,Europe,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,,,CTRL-00000045,Control  - TGRQYUTXQAKOWE,Canada
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,,,,,Canada
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,,,,,"Canada,Europe,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,RQMT-00015303,Sub-Requirement JNL0L,,,"Canada,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,RQMT-00011729,Sub-Requirement JJPKR,,,"Canada,Europe,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,RQMT-00011728,Sub-Requirement JJPKQ,,,Canada
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,RQMT-00011727,Sub-Requirement JJPKP,,,Canada
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,RQMT-00011726,Sub-Requirement JJPKO,,,"Canada,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,RQMT-00011725,Sub-Requirement JJPKN,,,Canada
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,RQMT-00011724,Sub-Requirement JJPKM,,,"Canada,Europe,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,RQMT-00011723,Sub-Requirement JJPKL,,,"Canada,Europe,US"
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,RQMT-00011722,Sub-Requirement JJPKK,,,Canada
REG-00011126,Regulation 000AAABF,Expired,Risk Group,High ,RQMT-00011721,Sub-Requirement JJPKJ,,,"Canada,Europe,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,RQMT-00011687,Sub-Requirement JJOQP,,,"Canada,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,,,CTRL-00002353,Control  - KGMJVEPCNQLDWO,"Canada,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,,,CTRL-00002287,Control  - QWKMAWSUZMKPPI,"Canada,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,,,CTRL-00002286,Control  - BOINZHAEXSXFFI,Canada
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,,,CTRL-00002153,Control  - APABSTADRJKRLN,Canada
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,,,CTRL-00002152,Control  - OVNINHLUSIIKTJ,"Canada,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,,,CTRL-00000103,Control  - FBTDFEFNEXUXPQ,"Canada,Europe,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,,,CTRL-00000045,Control  - TGRQYUTXQAKOWE,"Canada,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,,,,,Canada
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,,,,,Canada
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,RQMT-00011719,Sub-Requirement JJPJR,,,Canada
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,RQMT-00011718,Sub-Requirement JJPJQ,,,"Canada,Europe,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,RQMT-00011717,Sub-Requirement JJPJP,,,"Canada,Europe,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,RQMT-00011716,Sub-Requirement JJPJO,,,Canada
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,RQMT-00011715,Sub-Requirement JJPJN,,,"Canada,Europe,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,RQMT-00011714,Sub-Requirement JJPJM,,,"Canada,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,RQMT-00011713,Sub-Requirement JJPJL,,,"Canada,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,RQMT-00011712,Sub-Requirement JJPJK,,,"Canada,Europe,US"
REG-00011127,Regulation 000AAABG,Expired,Risk Group,High ,RQMT-00011711,Sub-Requirement JJPJJ,,,Canada
